Date,Bajaj Auto Ltd.,Bajaj Holdings & Investment Ltd.,Bank of Baroda,Bharat Electronics Ltd.,Bharat Petroleum Corporation Ltd. 
2013-03-15,1850.300048828125,907.9500122070312,144.00999450683594,11.686867713928224,133.35000610351562
2013-03-18,1812.0999755859373,913.0999755859376,143.69000244140625,11.644444465637209,130.6999969482422
2013-03-19,1835.9000244140625,900.2000122070312,140.33999633789062,11.538382530212402,127.41666412353516
2013-03-20,1840.0,899.3499755859375,137.47000122070312,11.413130760192873,126.76666259765624
2013-03-21,1755.300048828125,899.9000244140625,130.27999877929688,11.396968841552734,122.9499969482422
2013-03-22,1820.6500244140625,900.2000122070312,135.3300018310547,11.534342765808104,122.01666259765624
2013-03-25,1802.5,901.4000244140624,131.64999389648438,11.49696922302246,124.0500030517578
2013-03-26,1801.25,899.8499755859375,132.97999572753906,11.431312561035156,124.9000015258789
2013-03-28,1799.550048828125,912.2000122070312,135.0800018310547,11.670202255249023,125.9000015258789
2013-04-01,1781.300048828125,914.1500244140624,136.94000244140625,11.464140892028809,125.66666412353516
2013-04-02,1752.699951171875,910.5499877929688,139.16000366210938,11.70302963256836,125.9000015258789
2013-04-03,1692.3499755859375,909.5999755859376,134.4199981689453,12.302020072937012,125.0
2013-04-04,1673.5999755859375,909.2000122070312,131.10000610351562,11.917675971984863,123.18333435058594
